INFO:root:Epoch 1, Batch Loss: 40.726470947265625
INFO:root:Predicted Tags: 江/ 泽民/ 说/ ，/ 一九九七年/ ，/ 是/ 我们/ 党/ 和/ 国家/ 历史/ 上/ 非常/ 重要/ 而/ 又/ 极/ 不/ 平凡/ 的/ 一/ 年/ 。/ 年初/ ，/ 敬爱/ 的/ 邓小平/ 同志/ 离开/ 了/ 我们/ ，/ 全党/ 全军/ 全国/ 各族/ 人民/ 紧密/ 团结/ 在/ 党中央/ 周围/ ，/ 毫不/ 动/ 摇地/ 坚持/ 党/ 的/ 基本/ 理论/ 和/ 基本/ 路线/ ，/ 把/ 建设/ 有/ 中国/ 特色/ 社会/ 主义/ 事业/ 继续/ 推向/ 前进/ 。/ 我国/ 政府/ 顺利/ 恢复/ 对/ 香港/ 行/ 使/ 主权/ ，/ 保持/ 了/ 香港/ 的/ 繁荣/ 稳定/ ，/ 在/ 完成/ 祖国/ 统一/ 大业/ 的/ 道路/ 上/ 迈出/ 了/ 重要/ 的/ 一步/ 。/ 我们/ 胜利/ 召开/ 党/ 的/ 十五大/ ，/ 高举/ 邓小平/ 理论/ 伟大/ 旗帜/ ，/ 总结/ 历史/ ，/ 展望/ 未来/ ，/ 制定/ 了/ 党/ 在/ 社会/ 主义/ 初级/ 阶段/ 的/ 基本/ 纲领/ ，/ 对/ 改革/ 开放/ 和/ 现代化/ 建设/ 跨/ 世纪/ 发展/ 作出/ 了/ 全面/ 部署/ 。/ 这/ 两/ 件/ 大事/ ，/ 极/ 大地/ 鼓舞/ 全党/ 和/ 全国/ 各族/ 人民/ 更加/ 紧密/ 地/ 团结/ 起来/ ，/ 为/ 把/ 我/ 国建/ 成富/ 强民/ 主文明/ 的/ 社会/ 主义/ 现代化/ 国家/ ，/ 完成/ 祖国/ 统一/ 大业/ 而/ 奋斗/ 。/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'E', 'S', 'B', 'M', 'M', 'M', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'M', 'E', 'S', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'M', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'M', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S']
INFO:root:Predicted Tags: 西藏/ 于/ １９８９年/ 专门/ 成立/ 西藏/ 藏文/ 古籍/ 出版社/ ，/ 以/ 科学/ 的/ 态度/ 搜集/ 、/ 整理/ 、/ 出版/ 藏文/ 古籍/ ，/ 尤其/ 是/ 以/ 抢救/ 濒临/ 失传/ 的/ 古代/ 手<UNK>/ 本/ 、/ 孤本/ 、/ 善本/ 和/ 珍/ 本为主/ ，/ 凡属西/ 藏/ 和/ 平解/ 放前/ 的/ 藏文/ 书籍/ 、/ 古代/ 木/ 简及金/ 石/ 文字/ 均得/ 到/ 保护/ 。/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'E', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'S', 'S', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'M', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'M', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'M', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'S']
INFO:root:Predicted Tags: 她们/ 是/ 两/ 代人/ ：/ 年/ 近/ ６０/ 岁/ 的/ 丁/ 玉珍/ 和/ 胡/ 花蕊/ 同志/ 已经/ 退休/ ，/ ２２/ 岁/ 的/ 孔/ 玲/ 则/ 在/ 中国/ 人民/ 大学/ 法学/ 院攻/ 读/ 硕士学/ 位/ 。/ 她们/ 是/ 应邀/ 参加中/ 宣部/ 召开/ 的/ 先进/ 典型/ 代表/ 座谈会/ 相聚/ 在/ 一起/ 的/ 。/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'E', 'B', 'E', 'S', 'B', 'M', 'E', 'S', 'S', 'B', 'M', 'M', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'M', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S']
INFO:root:Predicted Tags: 综合/ 本报/ 和/ 新华社/ 电/ 在/ 辞旧迎/ 新之际/ ，/ 一些/ 国家/ 领导人/ 发表/ 文告/ 或/ 讲话/ ，/ 总结/ 过去/ ，/ 展望/ 未来/ 。/ 
INFO:root:---------------------
INFO:root:True Tags: ['S', 'B', 'M', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'S', 'S', 'S', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'M', 'M', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'S', 'S', 'S', 'B', 'M', 'E', 'S', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'S']
INFO:root:Predicted Tags: 说/ 考古学/ 的/ 对象/ 是/ 物质/ 遗存/ ，/ 不/ 等/ 于/ 讲/ 这种/ 遗存/ 仅/ 为/ 物质/ 文化/ 。/ 可能/ 有/ 读者/ 知道/ ，/ <UNK>见/ 以/ 为/ 每种/ 人类/ 的/ 物质/ 遗存/ ，/ 都在/ 不同/ 程度/ 和/ 层面/ 上/ 反映/ 当时/ 的/ 精神/ 文化/ 。/ 大/ 至古/ 城址/ 、/ 陵<UNK>群/ ，/ 小/ 到/ 一/ 件/ 兵器/ 、/ 一/ 个佩饰/ ，/ 无/ 非/ 中华/ 文明/ 的/ 产物/ ，/ 寄寓/ 着/ 先民/ 的/ 意念/ 与/ 精神/ 。/ 所/ 以/ ，/ 我们/ 探索/ 中华文/ 明萌生/ 形成/ 、/ 发扬/ 光大/ 的/ 历程/ ，/ 不/ 可/ 缺少/ 考古/ 文物/ 。/ 这正/ 是/ “/ 纸/ 上/ 博物馆/ ”/ 胜于/ 其/ 他/ 类型/ 的/ 史籍/ 之/ 处/ 。/ 
INFO:root:---------------------
INFO:root:True Tags: ['S', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'S', 'B', 'M', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'M', 'E', 'S', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'M', 'E', 'S', 'B', 'E', 'S', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'M', 'E', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'B', 'M', 'M', 'E', 'S', 'S', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'M', 'E', 'B', 'E', 'B', 'E', 'B', 'M', 'M', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'S']
INFO:root:Predicted Tags: 钱/ 其琛/ 在/ 讲话/ 中/ 指出/ ，/ 中国/ 和/ 南非/ 建立/ 外交/ 关系/ ，/ 是/ 两/ 国/ 关系史/ 中/ 一个/ 重要/ 里/ 程碑/ ，/ 标志/ 着/ 两/ 国友/ 好/ 合作/ 关系/ 新/ 篇章/ 的/ 开始/ 。/ “/ 我们/ 同/ 南非/ 朋友/ 一样/ 对/ 两/ 国/ 关系/ 实现/ 正常化/ 感到/ 高兴/ 。/ 我/ 愿/ 借此机会/ ，/ 向/ 长期/ 来/ 为/ 促进/ 中国/ 和/ 南非/ 人民/ 之间/ 的/ 了解/ 和/ 友谊/ ，/ 为/ 积极/ 推动/ 两/ 国/ 关系/ 正常化/ 进程/ 做出/ 不/ 懈努力/ 的/ 各界/ 人士/ 表示/ 诚挚/ 的/ 谢意/ ”/ 。/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'M', 'M', 'E', 'S', 'B', 'M', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'M', 'E', 'S', 'S', 'S', 'S', 'B', 'E', 'S', 'B', 'M', 'E', 'B', 'E', 'B', 'M', 'E', 'S', 'B', 'E', 'S', 'B', 'M', 'M', 'M', 'E', 'B', 'E', 'B', 'M', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'M', 'M', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'M', 'M', 'M', 'M', 'M', 'E', 'S', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'B', 'M', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'M', 'M', 'E', 'B', 'M', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'M', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'M', 'E', 'S', 'B', 'M', 'M', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S']
INFO:root:Predicted Tags: 富丽/ 堂皇/ 的/ 维也纳/ 音乐/ 之友/ 协会/ 金色/ 大厅/ 里/ ，/ 一/ 首轻/ 松/ 欢快/ 的/ 《/ 骑/ 士进/ 行曲/ 》/ 再/ 一/ 次/ 拉开/ 了/ 维也纳/ 新年/ 音乐会/ 的/ 序幕/ 。/ １９９８年/ 新年/ 音乐会/ 演奏/ 的/ 主要/ 作品/ 仍/ 然是/ 施/ 特劳斯/ 父子/ 和/ 兄弟/ 创作/ 的/ 名曲/ ，/ 约翰·施/ 特劳斯/ 的/ 不<UNK>/ 之作/ 《/ 蓝色/ 多/ <UNK>河/ 》/ 和/ 其父/ 创作/ 的/ 《/ 拉/ 德茨基进/ 行曲/ 》/ 仍然/ 是/ 新年/ 音乐会/ 的/ 保留/ 曲目/ 。/ 但/ 是/ 音乐会/ 却/ 一/ 如/ 既/ 往地/ 引起/ 了/ 巨大/ 的/ 轰动/ 。/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'M', 'E', 'S', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'M', 'E', 'S', 'B', 'M', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'M', 'E', 'S']
INFO:root:Predicted Tags: 颁证会/ 后/ ，/ 李/ 铁映/ 同志/ 与/ 出席/ 会议/ 的/ 播音员/ 、/ 主持人/ 合影/ 留念/ 。/ 广播/ 电影/ 电视/ 部/ 副/ 部长/ 田/ 聪明/ 主持/ 了/ 今天/ 的/ 颁证会/ 。/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'M', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'E']
INFO:root:Predicted Tags: 北大荒/ 粮食/ 三年/ 连续/ 大幅/ 增产/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'E', 'S', 'S', 'S']
INFO:root:Predicted Tags: 冬寒/ 爱意/ 浓/ 
INFO:root:---------------------
INFO:root:True Tags: ['S', 'S', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'S', 'B', 'E', 'S', 'S']
INFO:root:Predicted Tags: 图为/ 盛/ 云龙/ 与/ 职工/ 一起/ 学习/ 《/ 邓小平/ 文选/ 》/ 。/ （/ 徐/ 建荣/ 摄/ ）/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'M', 'M', 'M', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'S', 'S', 'B', 'M', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'S', 'S', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'S', 'B', 'M', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'S', 'S', 'S', 'B', 'E', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'B', 'E', 'B', 'M', 'M', 'M', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'S', 'S', 'B', 'M', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'M', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'S']
INFO:root:Predicted Tags: １９９６年/ 出版/ 的/ 中国/ 地/ 图/ 上/ ，/ 在/ 新疆/ 南部/ 的/ 那/ 一/ 大片<UNK>黄色/ 的/ 地方/ ，/ 突然/ 多/ 了/ 一/ 条直线/ 。/ 这条/ 直线/ 从/ 塔里木/ 的/ 北缘/ 到/ 南缘/ ，/ 把/ 那片/ 大/ 沙漠/ <UNK>成/ 了/ 两半/ 。/ 这/ 就/ 是/ 横/ 穿塔克拉玛/ 干/ 的/ 沙漠/ 公路/ 。/ 进入九十/ 年代/ ，/ 号/ 称/ “/ 死亡/ 之海/ ”/ 的/ 塔里木/ 出现/ 了/ 奇迹/ ，/ 石油/ 职工/ 经过/ 几/ 十年/ 的/ 艰苦/ 勘探/ ，/ 在/ 那/ 里/ 发现/ 了/ 丰富/ 的/ 石油/ 储量/ 。/ 这/ 一/ 消息/ 让/ 人们/ 惊喜/ ，/ 也/ 让/ 人们/ 发<UNK>/ 。/ 因为/ 那/ 里/ 是/ “/ 生命/ 禁区/ ”/ ，/ 多/ 少代/ 中外/ 探险/ 家都/ 没有/ 穿越/ 那/ 里/ ，/ 何况/ 要/ 在/ 那/ 里/ 打/ 井/ 采油/ 呢/ ？/ 除/ 非那/ 里/ 出现/ “/ 神话/ ”/ ！/ 
INFO:root:---------------------
INFO:root:True Tags: ['S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S']
INFO:root:Predicted Tags: 干河滩沟<UNK>/ 的/ 羊圈旁/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'S', 'S', 'S', 'S', 'B', 'E', 'S', 'S', 'S', 'B', 'M', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'M', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'M', 'E', 'S', 'S', 'B', 'E', 'S', 'S', 'B', 'M', 'M', 'E', 'S', 'S', 'S', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'M', 'M', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S']
INFO:root:Predicted Tags: 概括/ 来/ 说/ ，/ 世界/ 华文/ 文学/ 的/ 研究/ ，/ 已/ 有/ 十/ 多/ 年/ 历史/ ，/ 但/ 以/ 女作家/ 的/ 创作/ 、/ 经历/ 凝成/ 传记/ 而/ 系统/ 记述/ ，/ 却/ 是/ 艰巨/ 的/ 工程/ 。/ 南昌/ 大学/ 文学/ 研究/ 所/ 以/ 罕见/ 的/ 魄力/ ，/ 在/ 出版事业/ 处于/ 困难/ 的/ 情势/ 下/ 而/ 出版/ 这样/ 上/ 百万/ 字/ 的/ 丛书/ ，/ 是/ 令/ 人钦/ 佩/ 的/ 。/ 我/ 相信/ 这/ 是/ 具有/ 继往/ 开来/ 意义/ 的/ 事业/ ，/ 一定/ 取得/ 广大/ 关心/ 世界/ 华文/ 文学/ 的/ 读者/ 的/ 支持/ 与/ 赞赏/ 。/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'M', 'E', 'B', 'M', 'E', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'M', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'M', 'M', 'E', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'M', 'E', 'S', 'S', 'B', 'E', 'S']
INFO:root:Predicted Tags: 新华社/ 马尼拉/ １月/ ２日/ 电/ 据/ 当地/ 报纸/ 今天/ 报道/ ，/ 从/ 去年/ 岁末/ 到/ 今年/ １月/ １日/ ，/ 在/ 菲律/ 宾全国/ 各地/ 举行/ 的/ 各种/ 辞旧迎新/ 狂欢/ 活动/ 中/ ，/ 共/ 有/ １７/ 人/ 死亡/ ，/ ５/ ００/ 多/ 人/ 受伤/ 。/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'E']
INFO:root:Predicted Tags: 粒/ 砂/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'M', 'E', 'S', 'B', 'E', 'S', 'B', 'M', 'M', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S']
INFO:root:Predicted Tags: 晚会/ 在/ 南非/ 广播/ 公司/ 演播/ 大厅/ 举行/ ，/ 舞台/ 两/ 侧/ 台柱/ 上分/ 别雄/ 踞着/ 三/ 只/ 精心/ 扎制/ 的/ 南非/ 猎<UNK>/ 和/ 象征/ 中国/ 的/ 巨龙/ 。/ 正在/ 南非/ 访问/ 的/ 中国/ 国务院/ 副/ 总理/ 兼/ 外交/ 部长/ 钱/ 其琛/ 参加/ 了/ 这/ 一/ 联/ 欢晚会/ 。/ 在/ 隆重/ 热烈/ 的/ 气氛/ 中/ ，/ 南非华人代/ 表首先/ 发言/ 对/ 中国/ 与/ 南非/ 两/ 国/ 建交/ 表示/ 热烈/ 祝贺/ ，/ 并/ 为/ 祖国/ 的/ 不断/ 发展/ 强大/ 表示/ 自豪/ 。/ 
INFO:root:---------------------
INFO:root:True Tags: ['S', 'S', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'M', 'E', 'B', 'E', 'S', 'B', 'M', 'M', 'M', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'S']
INFO:root:Predicted Tags: 在/ 谈/ 到/ 欧洲/ 的/ 政治/ 和/ 外交/ 问题/ 时/ ，/ 金克尔/ 认为/ ，/ １９９７年/ 是/ 欧洲/ 外交/ 和/ 安全/ 获得/ 成果/ 的/ 一/ 年/ 。/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'E', 'B', 'E']
INFO:root:Predicted Tags: 逐渐/ 成熟/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'E', 'S', 'B', 'E', 'S', 'S', 'S', 'S', 'S', 'B', 'E', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'B', 'M', 'M', 'E', 'S', 'S', 'S', 'B', 'E', 'S', 'S', 'S', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'M', 'E', 'S', 'B', 'M', 'E', 'S', 'S', 'S', 'S', 'S', 'B', 'E', 'S', 'S', 'S', 'S', 'B', 'E', 'S', 'S', 'B', 'E', 'S', 'S', 'S', 'S', 'S', 'S', 'B', 'E', 'S', 'S', 'B', 'M', 'M', 'E', 'S', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E']
INFO:root:Predicted Tags: 忽/ 然/ ，/ 门外/ 走/ 进一/ 位/ 小/ 客人/ 。/ 他/ 一/ 米/ 多高/ ，/ 浓眉/ 大眼/ ，/ 一脸/ 清秀/ ，/ 身穿/ 一/ 套/ 特制/ 深色中山装/ ，/ 前/ 胸袋/ 里/ 插一/ 块红/ <UNK><UNK>/ 。/ 一问/ 才/ 知道/ ，/ 他/ 今年/ 四/ 岁/ 。/ 别看/ 他/ 年纪/ 小/ ，/ 言谈/ 举止/ 却/ <UNK>然/ 像个/ 大人/ ……/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'E', 'B', 'E', 'S', 'B', 'M', 'M', 'M', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'M', 'E', 'B', 'M', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'M', 'E', 'B', 'M', 'E', 'S', 'B', 'M', 'M', 'M', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'M', 'M', 'M', 'E', 'S', 'S', 'B', 'E', 'B', 'M', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'B', 'M', 'M', 'E', 'B', 'M', 'M', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S']
INFO:root:Predicted Tags: 中国/ 政府/ 向/ 马达/ 加斯/ 加政府赠/ 送/ 价值/ ５/ ０万/ 人民币/ 的/ 药品/ 和/ 医疗/ 器械/ 的/ 交接/ 仪式/ １２月/ ３０日/ 在/ 塔那/ 那利佛/ 举行/ 。/ 中国/ 政府/ 自/ １９７５年/ 向/ 马派/ 遣医/ 疗队/ 以来/ ，/ 每年/ 都/ 向/ 马方/ 赠/ 送/ 药品/ 和/ 医疗/ 器械/ 。/ 中国/ 驻/ 马大/ 使/ 赵/ 宝珍/ 和/ 马卫/ 生部/ 长昂/ 里/ 埃特/ 女士/ 出席/ 了/ 交接/ 仪式/ 。/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'E', 'B', 'M', 'M', 'E', 'S', 'S', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'B', 'M', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'B', 'E', 'S', 'S', 'S', 'B', 'E', 'S', 'S', 'S', 'S', 'S', 'B', 'E', 'B', 'E', 'S', 'S', 'S', 'S', 'S', 'S', 'B', 'E', 'S', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'M', 'E', 'S', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S']
INFO:root:Predicted Tags: 新年/ １９９８/ 。/ 如/ 按江/ 湖/ 中/ 流行/ 的/ 以<UNK>/ 运气/ 发横财/ 的/ <UNK>/ 音<UNK>/ 术来/ 说/ ，/ 可/ 以/ 称为/ “/ 你久/ 久发/ ”/ 。/ 汉字/ 六书/ ，/ 有其/ 优良/ 传统/ ；/ 但/ 条/ 条均可/ 假/ 借或/ 转注/ ，/ 发挥/ 某种/ 国民/ 劣根性/ ，/ 用/ 以/ 占/ <UNK>人/ 事吉/ 凶/ <UNK>福/ ，/ <UNK>弄/ 他/ 人/ 和/ 自己/ 。/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'E', 'B', 'E', 'B', 'E', 'S', 'B', 'E', 'S']
INFO:root:Predicted Tags: 冰雕/ 童话/ 世界/ （/ 图片/ ）/ 
INFO:root:---------------------
INFO:root:True Tags: ['B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E', 'B', 'E']
INFO:root:Predicted Tags: 依托/ 传统/ 农业/ 跳/ 出/ 传统/ 农业/ 焦作/ 高效/ 农业/ 园区/ <UNK>然/ 兴起/ 
INFO:root:---------------------
